ID	H	E	C
Seq_1389983	61.904761904761905	8.333333333333332	29.761904761904763
Seq_764598	93.02325581395348	0.0	6.976744186046512
Seq_1334127	7.8125	37.5	54.6875
Seq_1255270	57.47126436781609	12.643678160919542	29.88505747126437
Seq_1488870	34.66666666666667	25.333333333333336	40.0
Seq_1619873	16.666666666666664	40.909090909090914	42.42424242424242
Seq_652770	8.450704225352112	26.76056338028169	64.7887323943662
Seq_1839439	38.666666666666664	0.0	61.33333333333333
Seq_1839438	64.91228070175438	0.0	35.08771929824561
Seq_1311880	48.214285714285715	10.714285714285714	41.07142857142857
Seq_1984582	66.17647058823529	5.88235294117647	27.941176470588236
Seq_2379654	0.0	22.22222222222222	77.77777777777779
Seq_241205	60.416666666666664	14.583333333333334	25.0
Seq_1071772	53.70370370370371	1.8518518518518516	44.44444444444444
Seq_1881675	69.76744186046511	0.0	30.23255813953488
Seq_514640	19.298245614035086	14.035087719298245	66.66666666666666
Seq_1545961	29.78723404255319	23.404255319148938	46.808510638297875
Seq_1992650	33.84615384615385	7.6923076923076925	58.46153846153847
Seq_2356692	77.04918032786885	3.278688524590164	19.672131147540984
Seq_888061	0.0	50.0	50.0
Seq_422894	10.0	50.0	40.0
Seq_2084816	39.58333333333333	12.5	47.91666666666667
Seq_2373354	39.34426229508197	21.311475409836063	39.34426229508197
Seq_1311857	56.09756097560976	14.634146341463413	29.268292682926827
Seq_956244	0.0	0.0	100.0
Seq_2117753	0.0	0.0	100.0
Seq_364846	44.44444444444444	21.21212121212121	34.34343434343434
Seq_2146519	50.0	3.8461538461538463	46.15384615384615
Seq_1184377	0.0	54.347826086956516	45.65217391304348
Seq_1758290	39.6551724137931	8.620689655172415	51.724137931034484
Seq_1786321	0.0	0.0	100.0
Seq_1345718	5.084745762711865	44.06779661016949	50.847457627118644
Seq_172665	51.78571428571429	0.0	48.214285714285715
Seq_975445	50.0	27.941176470588236	22.058823529411764
Seq_258548	55.10204081632652	0.0	44.89795918367347
Seq_476438	19.444444444444446	44.44444444444444	36.11111111111111
Seq_1911217	4.918032786885246	22.950819672131146	72.1311475409836
Seq_1476627	23.157894736842106	27.368421052631582	49.473684210526315
Seq_1885418	0.0	50.90909090909091	49.09090909090909
Seq_157910	55.172413793103445	12.068965517241379	32.758620689655174
Seq_1691622	6.153846153846154	43.07692307692308	50.76923076923077
Seq_2145112	36.84210526315789	13.157894736842104	50.0
Seq_1775225	57.14285714285714	0.0	42.857142857142854
Seq_440032	60.29411764705882	10.294117647058822	29.411764705882355
Seq_2399256	28.30188679245283	26.41509433962264	45.28301886792453
Seq_927852	55.932203389830505	13.559322033898304	30.508474576271187
Seq_519602	24.137931034482758	37.93103448275862	37.93103448275862
Seq_1658694	0.0	56.00000000000001	44.0
Seq_1824573	47.45762711864407	16.94915254237288	35.59322033898305
Seq_2337010	73.80952380952381	0.0	26.190476190476193
Seq_1024634	17.391304347826086	47.82608695652174	34.78260869565217
Seq_571070	51.388888888888886	18.055555555555554	30.555555555555557
Seq_229696	37.77777777777778	15.555555555555555	46.666666666666664
Seq_1864254	21.052631578947366	38.59649122807017	40.35087719298245
Seq_659227	36.36363636363637	29.545454545454547	34.090909090909086
Seq_377664	46.51162790697674	13.953488372093023	39.53488372093023
Seq_1094206	35.1063829787234	41.48936170212766	23.404255319148938
Seq_670887	76.19047619047619	0.0	23.809523809523807
Seq_693637	27.27272727272727	5.454545454545454	67.27272727272727
Seq_326715	28.000000000000004	27.0	45.0
Seq_1211918	68.42105263157895	0.0	31.57894736842105
Seq_2238937	20.33898305084746	42.3728813559322	37.28813559322034
Seq_252183	12.359550561797752	40.44943820224719	47.19101123595505
Seq_1439394	0.0	0.0	100.0
Seq_1439392	0.0	0.0	100.0
Seq_1665171	25.53191489361702	17.02127659574468	57.446808510638306
Seq_1558316	2.9702970297029703	54.45544554455446	42.57425742574257
Seq_152734	37.83783783783784	0.0	62.16216216216216
Seq_2209877	45.0	12.5	42.5
Seq_1237246	11.009174311926607	3.669724770642202	85.3211009174312
Seq_188561	59.4059405940594	0.0	40.5940594059406
Seq_2226735	0.0	60.256410256410255	39.743589743589745
Seq_1316941	35.483870967741936	30.64516129032258	33.87096774193548
Seq_1934031	35.0	2.5	62.5
Seq_665424	0.0	5.607476635514018	94.39252336448598
Seq_1158031	0.0	29.78723404255319	70.2127659574468
Seq_229627	63.46153846153846	3.8461538461538463	32.69230769230769
Seq_45621	0.0	51.11111111111111	48.888888888888886
Seq_757762	0.0	47.42268041237113	52.57731958762887
Seq_755669	16.27906976744186	32.55813953488372	51.162790697674424
Seq_758140	0.0	62.5	37.5
Seq_697905	65.68627450980392	0.0	34.31372549019608
Seq_1358982	67.79661016949152	0.0	32.20338983050847
Seq_1247648	0.0	60.9375	39.0625
Seq_2192687	61.64383561643836	2.73972602739726	35.61643835616438
Seq_662157	15.714285714285714	4.285714285714286	80.0
Seq_1520578	0.0	52.0	48.0
Seq_1096708	71.7948717948718	0.0	28.205128205128204
Seq_1383205	0.0	40.32258064516129	59.67741935483871
Seq_1265411	3.0	43.0	54.0
Seq_150812	0.0	0.0	100.0
Seq_441267	5.454545454545454	23.636363636363637	70.9090909090909
Seq_1686131	31.0	18.0	51.0
Seq_1716806	43.84615384615385	22.30769230769231	33.84615384615385
Seq_645494	0.0	0.0	100.0
Seq_321727	0.0	45.23809523809524	54.761904761904766
Seq_868509	29.411764705882355	25.49019607843137	45.09803921568628
Seq_485609	50.0	13.043478260869565	36.95652173913043
Seq_1134773	22.448979591836736	30.612244897959183	46.93877551020408
Seq_174421	52.0	16.0	32.0
Seq_816768	0.0	0.0	100.0
Seq_1777838	0.0	51.21951219512195	48.78048780487805
Seq_1365721	21.951219512195124	14.634146341463413	63.41463414634146
Seq_1903283	45.67901234567901	16.049382716049383	38.2716049382716
Seq_503598	12.068965517241379	46.55172413793103	41.37931034482759
Seq_2106884	37.096774193548384	19.35483870967742	43.54838709677419
Seq_85921	29.82456140350877	21.052631578947366	49.122807017543856
Seq_1919746	47.368421052631575	9.210526315789473	43.42105263157895
Seq_529747	37.5	22.5	40.0
Seq_1402971	48.64864864864865	0.0	51.35135135135135
Seq_1390294	62.96296296296296	5.555555555555555	31.48148148148148
Seq_97629	92.15686274509804	0.0	7.8431372549019605
Seq_482994	8.333333333333332	43.75	47.91666666666667
Seq_1500957	0.0	0.0	100.0
Seq_757612	0.0	33.92857142857143	66.07142857142857
Seq_316587	48.148148148148145	0.0	51.85185185185185
Seq_836251	46.96969696969697	22.727272727272727	30.303030303030305
Seq_1832741	11.39240506329114	44.303797468354425	44.303797468354425
Seq_1021822	5.063291139240507	7.59493670886076	87.34177215189874
Seq_1836406	0.0	38.88888888888889	61.111111111111114
Seq_941785	87.09677419354838	0.0	12.903225806451612
Seq_1862696	28.49162011173184	31.28491620111732	40.22346368715084
